"University","Year","Version","Dictionary","Wo","ScoreTxt","Presentage","Score","PreunpT","PreuneT","PreunvT","Preunm","Scounp","Scounm","Scounv","Scoune","Txtunp","Txtune","Txtunv","Txtunm","Preunp","Preune","Preunv","Preunm.1","Scounp.1","Scounm.1","Scounv.1","Scoune.1","Txtunp.1","Txtune.1","Txtunv.1","Txtunm.1"
"11","TAM",21,"27",4,"3D_PRINT",3,0.5,341,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0858888888888889,0.536666666666667,0.433421909809113,80.8,21517.7,-0.447213590145111,0.129551351070404,-0.73786473274231,21517.7,80.8
"12","TAM",20,"27",4,"3D_PRINT",4,1,48,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0858888888888889,0.536666666666667,0.433421909809113,80.8,21517.7,-0.447213590145111,0.129551351070404,-0.73786473274231,21517.7,80.8
"13","TAM",19,"27",4,"3D_PRINT",1,0.333333333333333,2,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0858888888888889,0.536666666666667,0.433421909809113,80.8,21517.7,-0.447213590145111,0.129551351070404,-0.73786473274231,21517.7,80.8
"14","TAM",18,"27",4,"3D_PRINT",3,0.6,11,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0858888888888889,0.536666666666667,0.433421909809113,80.8,21517.7,-0.447213590145111,0.129551351070404,-0.73786473274231,21517.7,80.8
"15","TAM",17,"27",4,"3D_PRINT",1,0.25,2,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0858888888888889,0.536666666666667,0.433421909809113,80.8,21517.7,-0.447213590145111,0.129551351070404,-0.73786473274231,21517.7,80.8
"16","OUL",21,"27",4,"3D_PRINT",7,0.538461538461538,14,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.613354325294495,-0.316227734088898,0.053577909270217,0.354358974358974,0.129551351070404,74,22317,-0.73786473274231,0.312216341495514,-0.527046263217926,22317,74
"17","OUL",20,"27",4,"3D_PRINT",2,0.2,13,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.613354325294495,-0.316227734088898,0.053577909270217,0.354358974358974,0.129551351070404,74,22317,-0.73786473274231,0.312216341495514,-0.527046263217926,22317,74
"18","OUL",19,"27",4,"3D_PRINT",4,0.666666666666667,341,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.613354325294495,-0.316227734088898,0.053577909270217,0.354358974358974,0.129551351070404,74,22317,-0.73786473274231,0.312216341495514,-0.527046263217926,22317,74
"19","OUL",18,"27",4,"3D_PRINT",1,0.166666666666667,1,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.613354325294495,-0.316227734088898,0.053577909270217,0.354358974358974,0.129551351070404,74,22317,-0.73786473274231,0.312216341495514,-0.527046263217926,22317,74
"20","OUL",17,"27",4,"3D_PRINT",1,0.2,1,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.613354325294495,-0.316227734088898,0.053577909270217,0.354358974358974,0.129551351070404,74,22317,-0.73786473274231,0.312216341495514,-0.527046263217926,22317,74
"21","MIT",21,"27",4,"3D_PRINT",29,0.828571428571429,625,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0378920858530323,0.725914954610607,0.0864107236266136,339.4,37702.8,-0.800000011920929,0.220671355724335,-0.600000023841858,37702.8,339.4
"22","MIT",20,"27",4,"3D_PRINT",27,0.692307692307692,377,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0378920858530323,0.725914954610607,0.0864107236266136,339.4,37702.8,-0.800000011920929,0.220671355724335,-0.600000023841858,37702.8,339.4
"23","MIT",19,"27",4,"3D_PRINT",14,0.608695652173913,379,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0378920858530323,0.725914954610607,0.0864107236266136,339.4,37702.8,-0.800000011920929,0.220671355724335,-0.600000023841858,37702.8,339.4
"24","MIT",18,"27",4,"3D_PRINT",17,1,143,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0378920858530323,0.725914954610607,0.0864107236266136,339.4,37702.8,-0.800000011920929,0.220671355724335,-0.600000023841858,37702.8,339.4
"25","MIT",17,"27",4,"3D_PRINT",8,0.5,173,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.0378920858530323,0.725914954610607,0.0864107236266136,339.4,37702.8,-0.800000011920929,0.220671355724335,-0.600000023841858,37702.8,339.4
"26","KIT",21,"27",4,"3D_PRINT",16,0.516129032258065,645,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.021145123822857,0.398319249593837,0.129551351070404,219.2,60796.7,-0.73786473274231,0.0864107236266136,-0.800000011920929,60796.7,219.2
"27","KIT",20,"27",4,"3D_PRINT",20,0.48780487804878,206,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.021145123822857,0.398319249593837,0.129551351070404,219.2,60796.7,-0.73786473274231,0.0864107236266136,-0.800000011920929,60796.7,219.2
"28","KIT",19,"27",4,"3D_PRINT",9,0.409090909090909,88,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.021145123822857,0.398319249593837,0.129551351070404,219.2,60796.7,-0.73786473274231,0.0864107236266136,-0.800000011920929,60796.7,219.2
"29","KIT",18,"27",4,"3D_PRINT",9,0.428571428571429,128,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.021145123822857,0.398319249593837,0.129551351070404,219.2,60796.7,-0.73786473274231,0.0864107236266136,-0.800000011920929,60796.7,219.2
"30","KIT",17,"27",4,"3D_PRINT",3,0.15,29,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.021145123822857,0.398319249593837,0.129551351070404,219.2,60796.7,-0.73786473274231,0.0864107236266136,-0.800000011920929,60796.7,219.2
"31","TSI",21,"27",4,"3D_PRINT",85,0.518292682926829,1305,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.00621986239651719,0.432905208791109,0.0274863410741091,718.6,227897.3,-1,0.0274863410741091,-1,227897.3,718.6
"32","TSI",20,"27",4,"3D_PRINT",68,0.47887323943662,1057,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.00621986239651719,0.432905208791109,0.0274863410741091,718.6,227897.3,-1,0.0274863410741091,-1,227897.3,718.6
"33","TSI",19,"27",4,"3D_PRINT",51,0.421487603305785,709,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.00621986239651719,0.432905208791109,0.0274863410741091,718.6,227897.3,-1,0.0274863410741091,-1,227897.3,718.6
"34","TSI",18,"27",4,"3D_PRINT",38,0.436781609195402,392,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.00621986239651719,0.432905208791109,0.0274863410741091,718.6,227897.3,-1,0.0274863410741091,-1,227897.3,718.6
"35","TSI",17,"27",4,"3D_PRINT",17,0.309090909090909,130,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.0864107236266136,-0.800000011920929,0.00621986239651719,0.432905208791109,0.0274863410741091,718.6,227897.3,-1,0.0274863410741091,-1,227897.3,718.6
"36","JIO",21,"27",4,"3D_PRINT",65,0.532786885245902,1161,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.00903061039835342,0.458128442031681,0.0864107236266136,602,165534.5,-0.800000011920929,0.0864107236266136,-0.800000011920929,165534.5,602
"37","JIO",20,"27",4,"3D_PRINT",62,0.543859649122807,848,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.00903061039835342,0.458128442031681,0.0864107236266136,602,165534.5,-0.800000011920929,0.0864107236266136,-0.800000011920929,165534.5,602
"38","JIO",19,"27",4,"3D_PRINT",40,0.408163265306122,554,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.00903061039835342,0.458128442031681,0.0864107236266136,602,165534.5,-0.800000011920929,0.0864107236266136,-0.800000011920929,165534.5,602
"39","JIO",18,"27",4,"3D_PRINT",20,0.317460317460317,211,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.00903061039835342,0.458128442031681,0.0864107236266136,602,165534.5,-0.800000011920929,0.0864107236266136,-0.800000011920929,165534.5,602
"40","JIO",17,"27",4,"3D_PRINT",21,0.488372093023256,236,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,-0.400000005960464,0.00903061039835342,0.458128442031681,0.0864107236266136,602,165534.5,-0.800000011920929,0.0864107236266136,-0.800000011920929,165534.5,602
"41","AZA",21,"27",4,"3D_PRINT",19,0.287878787878788,121,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.220671355724335,-0.600000023841858,0.00235221059369243,0.254398793426253,0.0864107236266136,55.4,1521.3,-0.800000011920929,0.0274863410741091,-1,1521.3,55.4
"42","AZA",20,"27",4,"3D_PRINT",17,0.298245614035088,59,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.220671355724335,-0.600000023841858,0.00235221059369243,0.254398793426253,0.0864107236266136,55.4,1521.3,-0.800000011920929,0.0274863410741091,-1,1521.3,55.4
"43","AZA",19,"27",4,"3D_PRINT",12,0.260869565217391,43,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.220671355724335,-0.600000023841858,0.00235221059369243,0.254398793426253,0.0864107236266136,55.4,1521.3,-0.800000011920929,0.0274863410741091,-1,1521.3,55.4
"44","AZA",18,"27",4,"3D_PRINT",7,0.175,28,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.220671355724335,-0.600000023841858,0.00235221059369243,0.254398793426253,0.0864107236266136,55.4,1521.3,-0.800000011920929,0.0274863410741091,-1,1521.3,55.4
"45","AZA",17,"27",4,"3D_PRINT",8,0.25,26,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.220671355724335,-0.600000023841858,0.00235221059369243,0.254398793426253,0.0864107236266136,55.4,1521.3,-0.800000011920929,0.0274863410741091,-1,1521.3,55.4
"46","LUT2",21,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.288844347000122,0.63245552778244,0.00836776859504132,0.0409090909090909,0.288844347000122,3.2,51.2,0.63245552778244,0.288844347000122,0.63245552778244,51.2,3.2
"47","LUT2",20,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.288844347000122,0.63245552778244,0.00836776859504132,0.0409090909090909,0.288844347000122,3.2,51.2,0.63245552778244,0.288844347000122,0.63245552778244,51.2,3.2
"48","LUT2",19,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.288844347000122,0.63245552778244,0.00836776859504132,0.0409090909090909,0.288844347000122,3.2,51.2,0.63245552778244,0.288844347000122,0.63245552778244,51.2,3.2
"49","LUT2",18,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.288844347000122,0.63245552778244,0.00836776859504132,0.0409090909090909,0.288844347000122,3.2,51.2,0.63245552778244,0.288844347000122,0.63245552778244,51.2,3.2
"50","LUT2",17,"27",4,"3D_PRINT",9,0.204545454545455,16,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.288844347000122,0.63245552778244,0.00836776859504132,0.0409090909090909,0.288844347000122,3.2,51.2,0.63245552778244,0.288844347000122,0.63245552778244,51.2,3.2
"51","FRA",21,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0.119522862136364,0.188888888888889,0.266666666666667,1,0.8,1.7,0,1,0.119522862136364,1.7,0.8
"52","FRA",20,"27",4,"3D_PRINT",1,0.333333333333333,1,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0.119522862136364,0.188888888888889,0.266666666666667,1,0.8,1.7,0,1,0.119522862136364,1.7,0.8
"53","FRA",19,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0.119522862136364,0.188888888888889,0.266666666666667,1,0.8,1.7,0,1,0.119522862136364,1.7,0.8
"54","FRA",18,"27",4,"3D_PRINT",1,1,3,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0.119522862136364,0.188888888888889,0.266666666666667,1,0.8,1.7,0,1,0.119522862136364,1.7,0.8
"55","FRA",17,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0.119522862136364,0.188888888888889,0.266666666666667,1,0.8,1.7,0,1,0.119522862136364,1.7,0.8
"56","SIT",21,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,1,0,0,1,0,0,1,1,1,0,0
"57","SIT",20,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,1,0,0,1,0,0,1,1,1,0,0
"58","SIT",19,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,1,0,0,1,0,0,1,1,1,0,0
"59","SIT",18,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,1,0,0,1,0,0,1,1,1,0,0
"60","SIT",17,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,1,0,0,1,0,0,1,1,1,0,0
"61","BF",21,"27",4,"3D_PRINT",34,0.193181818181818,348,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0,0.00263506260888996,0.178235523425565,0.0274863410741091,161.2,23957.2,-1,0.0274863410741091,-1,23957.2,161.2
"62","BF",20,"27",4,"3D_PRINT",31,0.174157303370787,266,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0,0.00263506260888996,0.178235523425565,0.0274863410741091,161.2,23957.2,-1,0.0274863410741091,-1,23957.2,161.2
"63","BF",19,"27",4,"3D_PRINT",26,0.230088495575221,184,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0,0.00263506260888996,0.178235523425565,0.0274863410741091,161.2,23957.2,-1,0.0274863410741091,-1,23957.2,161.2
"64","BF",18,"27",4,"3D_PRINT",3,0.09375,6,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0,0.00263506260888996,0.178235523425565,0.0274863410741091,161.2,23957.2,-1,0.0274863410741091,-1,23957.2,161.2
"65","BF",17,"27",4,"3D_PRINT",1,0.2,2,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,1,0,0.00263506260888996,0.178235523425565,0.0274863410741091,161.2,23957.2,-1,0.0274863410741091,-1,23957.2,161.2
"66","DIM",21,"27",4,"3D_PRINT",2,0.5,3,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,0.400000005960464,0.0555652006172839,0.290277777777778,0.129551410675049,11.8,132.7,0.73786473274231,0.0864107608795166,0.800000011920929,132.7,11.8
"67","DIM",20,"27",4,"3D_PRINT",0,0,0,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,0.400000005960464,0.0555652006172839,0.290277777777778,0.129551410675049,11.8,132.7,0.73786473274231,0.0864107608795166,0.800000011920929,132.7,11.8
"68","DIM",19,"27",4,"3D_PRINT",2,0.166666666666667,8,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,0.400000005960464,0.0555652006172839,0.290277777777778,0.129551410675049,11.8,132.7,0.73786473274231,0.0864107608795166,0.800000011920929,132.7,11.8
"69","DIM",18,"27",4,"3D_PRINT",4,0.222222222222222,23,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,0.400000005960464,0.0555652006172839,0.290277777777778,0.129551410675049,11.8,132.7,0.73786473274231,0.0864107608795166,0.800000011920929,132.7,11.8
"70","DIM",17,"27",4,"3D_PRINT",9,0.5625,25,0.0864107236266136,-0.800000011920929,0.770962849457694,4.07988040072895,0.0274863410741091,2324.8,2405264.2,-1,0.0274863410741091,-1,5761.2,158.8,0.462432742118835,0.400000005960464,0.0555652006172839,0.290277777777778,0.129551410675049,11.8,132.7,0.73786473274231,0.0864107608795166,0.800000011920929,132.7,11.8
"University","Year","Version","Dictionary","Wo","ScoreTxt","Presentage","Score","PreunpT","PreuneT","PreunvT","Preunm","Scounp","Scounm","Scounv","Scoune","Txtunp","Txtune","Txtunv","Txtunm","Preunp","Preune","Preunv","Preunm.1","Scounp.1","Scounm.1","Scounv.1","Scoune.1","Txtunp.1","Txtune.1","Txtunv.1","Txtunm.1"
"1","LUT",21,"27",4,"RAPID_TOOLING",0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0
"2","LUT",20,"27",4,"RAPID_TOOLING",0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0
"3","LUT",19,"27",4,"RAPID_TOOLING",0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0
"4","LUT",18,"27",4,"RAPID_TOOLING",0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0
"5","LUT",17,"27",4,"RAPID_TOOLING",0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0
