"University","Year","Version","Dictionary","Wo","ScoreTxt","Presentage","Score","PreunpT","PreuneT","PreunvT","Preunm","Scounp","Scounm","Scounv","Scoune","Txtunp","Txtune","Txtunv","Txtunm","Preunp","Preune","Preunv","Preunm.1","Scounp.1","Scounm.1","Scounv.1","Scoune.1","Txtunp.1","Txtune.1","Txtunv.1","Txtunm.1"
"11","TAM",21,"27",5,"VIRT&DATA",1,0.166666666666667,5,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.312216281890869,0.527046263217926,0.0418888888888889,0.173333333333333,0.433421850204468,8.6,94.3,0.447213590145111,0.433421850204468,0.447213590145111,94.3,8.6
"12","TAM",20,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.312216281890869,0.527046263217926,0.0418888888888889,0.173333333333333,0.433421850204468,8.6,94.3,0.447213590145111,0.433421850204468,0.447213590145111,94.3,8.6
"13","TAM",19,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.312216281890869,0.527046263217926,0.0418888888888889,0.173333333333333,0.433421850204468,8.6,94.3,0.447213590145111,0.433421850204468,0.447213590145111,94.3,8.6
"14","TAM",18,"27",5,"VIRT&DATA",1,0.2,19,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.312216281890869,0.527046263217926,0.0418888888888889,0.173333333333333,0.433421850204468,8.6,94.3,0.447213590145111,0.433421850204468,0.447213590145111,94.3,8.6
"15","TAM",17,"27",5,"VIRT&DATA",2,0.5,19,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.312216281890869,0.527046263217926,0.0418888888888889,0.173333333333333,0.433421850204468,8.6,94.3,0.447213590145111,0.433421850204468,0.447213590145111,94.3,8.6
"16","OUL",21,"27",5,"VIRT&DATA",1,0.0769230769230769,2,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,-0.105409249663353,0.00502103879026956,0.0687179487179487,0.386476159095764,1,1,-0.516397774219513,0.191694617271423,-0.670820355415344,1,1
"17","OUL",20,"27",5,"VIRT&DATA",1,0.1,2,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,-0.105409249663353,0.00502103879026956,0.0687179487179487,0.386476159095764,1,1,-0.516397774219513,0.191694617271423,-0.670820355415344,1,1
"18","OUL",19,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,-0.105409249663353,0.00502103879026956,0.0687179487179487,0.386476159095764,1,1,-0.516397774219513,0.191694617271423,-0.670820355415344,1,1
"19","OUL",18,"27",5,"VIRT&DATA",1,0.166666666666667,1,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,-0.105409249663353,0.00502103879026956,0.0687179487179487,0.386476159095764,1,1,-0.516397774219513,0.191694617271423,-0.670820355415344,1,1
"20","OUL",17,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,-0.105409249663353,0.00502103879026956,0.0687179487179487,0.386476159095764,1,1,-0.516397774219513,0.191694617271423,-0.670820355415344,1,1
"21","MIT",21,"27",5,"VIRT&DATA",7,0.2,31,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.007790201890454,0.194817529018296,0.129551351070404,45.2,871.7,-0.73786473274231,0.806495904922485,-0.200000002980232,871.7,45.2
"22","MIT",20,"27",5,"VIRT&DATA",9,0.230769230769231,53,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.007790201890454,0.194817529018296,0.129551351070404,45.2,871.7,-0.73786473274231,0.806495904922485,-0.200000002980232,871.7,45.2
"23","MIT",19,"27",5,"VIRT&DATA",7,0.304347826086957,86,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.007790201890454,0.194817529018296,0.129551351070404,45.2,871.7,-0.73786473274231,0.806495904922485,-0.200000002980232,871.7,45.2
"24","MIT",18,"27",5,"VIRT&DATA",3,0.176470588235294,50,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.007790201890454,0.194817529018296,0.129551351070404,45.2,871.7,-0.73786473274231,0.806495904922485,-0.200000002980232,871.7,45.2
"25","MIT",17,"27",5,"VIRT&DATA",1,0.0625,6,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.007790201890454,0.194817529018296,0.129551351070404,45.2,871.7,-0.73786473274231,0.806495904922485,-0.200000002980232,871.7,45.2
"26","KIT",21,"27",5,"VIRT&DATA",6,0.193548387096774,121,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.220671355724335,-0.600000023841858,0.00523339376522544,0.182657518196464,0.220671355724335,79.4,3964.3,-0.600000023841858,0.462432742118835,-0.400000005960464,3964.3,79.4
"27","KIT",20,"27",5,"VIRT&DATA",12,0.292682926829268,163,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.220671355724335,-0.600000023841858,0.00523339376522544,0.182657518196464,0.220671355724335,79.4,3964.3,-0.600000023841858,0.462432742118835,-0.400000005960464,3964.3,79.4
"28","KIT",19,"27",5,"VIRT&DATA",4,0.181818181818182,54,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.220671355724335,-0.600000023841858,0.00523339376522544,0.182657518196464,0.220671355724335,79.4,3964.3,-0.600000023841858,0.462432742118835,-0.400000005960464,3964.3,79.4
"29","KIT",18,"27",5,"VIRT&DATA",2,0.0952380952380952,2,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.220671355724335,-0.600000023841858,0.00523339376522544,0.182657518196464,0.220671355724335,79.4,3964.3,-0.600000023841858,0.462432742118835,-0.400000005960464,3964.3,79.4
"30","KIT",17,"27",5,"VIRT&DATA",3,0.15,57,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.220671355724335,-0.600000023841858,0.00523339376522544,0.182657518196464,0.220671355724335,79.4,3964.3,-0.600000023841858,0.462432742118835,-0.400000005960464,3964.3,79.4
"31","TSI",21,"27",5,"VIRT&DATA",24,0.146341463414634,84,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00147231278872695,0.133350003428066,0.220671355724335,69.8,2997.2,-0.600000023841858,0.0864107236266136,-0.800000011920929,2997.2,69.8
"32","TSI",20,"27",5,"VIRT&DATA",16,0.112676056338028,158,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00147231278872695,0.133350003428066,0.220671355724335,69.8,2997.2,-0.600000023841858,0.0864107236266136,-0.800000011920929,2997.2,69.8
"33","TSI",19,"27",5,"VIRT&DATA",22,0.181818181818182,52,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00147231278872695,0.133350003428066,0.220671355724335,69.8,2997.2,-0.600000023841858,0.0864107236266136,-0.800000011920929,2997.2,69.8
"34","TSI",18,"27",5,"VIRT&DATA",7,0.0804597701149425,35,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00147231278872695,0.133350003428066,0.220671355724335,69.8,2997.2,-0.600000023841858,0.0864107236266136,-0.800000011920929,2997.2,69.8
"35","TSI",17,"27",5,"VIRT&DATA",8,0.145454545454545,20,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00147231278872695,0.133350003428066,0.220671355724335,69.8,2997.2,-0.600000023841858,0.0864107236266136,-0.800000011920929,2997.2,69.8
"36","JIO",21,"27",5,"VIRT&DATA",20,0.163934426229508,100,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.00118346442741023,0.127041625085534,0.0864107236266136,73,3170,-0.800000011920929,0.0864107236266136,-0.800000011920929,3170,73
"37","JIO",20,"27",5,"VIRT&DATA",11,0.0964912280701754,160,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.00118346442741023,0.127041625085534,0.0864107236266136,73,3170,-0.800000011920929,0.0864107236266136,-0.800000011920929,3170,73
"38","JIO",19,"27",5,"VIRT&DATA",16,0.163265306122449,40,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.00118346442741023,0.127041625085534,0.0864107236266136,73,3170,-0.800000011920929,0.0864107236266136,-0.800000011920929,3170,73
"39","JIO",18,"27",5,"VIRT&DATA",6,0.0952380952380952,35,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.00118346442741023,0.127041625085534,0.0864107236266136,73,3170,-0.800000011920929,0.0864107236266136,-0.800000011920929,3170,73
"40","JIO",17,"27",5,"VIRT&DATA",5,0.116279069767442,30,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.462432742118835,-0.400000005960464,0.00118346442741023,0.127041625085534,0.0864107236266136,73,3170,-0.800000011920929,0.0864107236266136,-0.800000011920929,3170,73
"41","AZA",21,"27",5,"VIRT&DATA",6,0.0909090909090909,63,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.000399575254358552,0.106741124055197,0.0864107236266136,24.2,497.2,-0.800000011920929,0.0274863410741091,-1,497.2,24.2
"42","AZA",20,"27",5,"VIRT&DATA",8,0.140350877192982,21,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.000399575254358552,0.106741124055197,0.0864107236266136,24.2,497.2,-0.800000011920929,0.0274863410741091,-1,497.2,24.2
"43","AZA",19,"27",5,"VIRT&DATA",5,0.108695652173913,17,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.000399575254358552,0.106741124055197,0.0864107236266136,24.2,497.2,-0.800000011920929,0.0274863410741091,-1,497.2,24.2
"44","AZA",18,"27",5,"VIRT&DATA",4,0.1,13,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.000399575254358552,0.106741124055197,0.0864107236266136,24.2,497.2,-0.800000011920929,0.0274863410741091,-1,497.2,24.2
"45","AZA",17,"27",5,"VIRT&DATA",3,0.09375,7,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.000399575254358552,0.106741124055197,0.0864107236266136,24.2,497.2,-0.800000011920929,0.0274863410741091,-1,497.2,24.2
"46","LUT2",21,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.288844347000122,0.63245552778244,0.000103305785123967,0.00454545454545455,0.288844347000122,0.8,3.2,0.63245552778244,0.288844347000122,0.63245552778244,3.2,0.8
"47","LUT2",20,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.288844347000122,0.63245552778244,0.000103305785123967,0.00454545454545455,0.288844347000122,0.8,3.2,0.63245552778244,0.288844347000122,0.63245552778244,3.2,0.8
"48","LUT2",19,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.288844347000122,0.63245552778244,0.000103305785123967,0.00454545454545455,0.288844347000122,0.8,3.2,0.63245552778244,0.288844347000122,0.63245552778244,3.2,0.8
"49","LUT2",18,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.288844347000122,0.63245552778244,0.000103305785123967,0.00454545454545455,0.288844347000122,0.8,3.2,0.63245552778244,0.288844347000122,0.63245552778244,3.2,0.8
"50","LUT2",17,"27",5,"VIRT&DATA",1,0.0227272727272727,4,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.288844347000122,0.63245552778244,0.000103305785123967,0.00454545454545455,0.288844347000122,0.8,3.2,0.63245552778244,0.288844347000122,0.63245552778244,3.2,0.8
"51","FRA",21,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.723673582077026,-0.31622776389122,0.0222222222222222,0.0666666666666667,0.723673582077026,0.6,1.8,-0.31622776389122,0.723673582077026,-0.31622776389122,1.8,0.6
"52","FRA",20,"27",5,"VIRT&DATA",1,0.333333333333333,3,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.723673582077026,-0.31622776389122,0.0222222222222222,0.0666666666666667,0.723673582077026,0.6,1.8,-0.31622776389122,0.723673582077026,-0.31622776389122,1.8,0.6
"53","FRA",19,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.723673582077026,-0.31622776389122,0.0222222222222222,0.0666666666666667,0.723673582077026,0.6,1.8,-0.31622776389122,0.723673582077026,-0.31622776389122,1.8,0.6
"54","FRA",18,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.723673582077026,-0.31622776389122,0.0222222222222222,0.0666666666666667,0.723673582077026,0.6,1.8,-0.31622776389122,0.723673582077026,-0.31622776389122,1.8,0.6
"55","FRA",17,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.723673582077026,-0.31622776389122,0.0222222222222222,0.0666666666666667,0.723673582077026,0.6,1.8,-0.31622776389122,0.723673582077026,-0.31622776389122,1.8,0.6
"56","SIT",21,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,1,0,0,1,0,0,1,1,1,0,0
"57","SIT",20,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,1,0,0,1,0,0,1,1,1,0,0
"58","SIT",19,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,1,0,0,1,0,0,1,1,1,0,0
"59","SIT",18,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,1,0,0,1,0,0,1,1,1,0,0
"60","SIT",17,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,1,1,0,0,1,0,0,1,1,1,0,0
"61","BF",21,"27",5,"VIRT&DATA",41,0.232954545454545,612,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00252891405802225,0.164936837300117,0.0274863410741091,214.8,68962.7,-1,0.0274863410741091,-1,68962.7,214.8
"62","BF",20,"27",5,"VIRT&DATA",27,0.151685393258427,348,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00252891405802225,0.164936837300117,0.0274863410741091,214.8,68962.7,-1,0.0274863410741091,-1,68962.7,214.8
"63","BF",19,"27",5,"VIRT&DATA",13,0.115044247787611,104,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00252891405802225,0.164936837300117,0.0274863410741091,214.8,68962.7,-1,0.0274863410741091,-1,68962.7,214.8
"64","BF",18,"27",5,"VIRT&DATA",4,0.125,9,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00252891405802225,0.164936837300117,0.0274863410741091,214.8,68962.7,-1,0.0274863410741091,-1,68962.7,214.8
"65","BF",17,"27",5,"VIRT&DATA",1,0.2,1,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.00252891405802225,0.164936837300117,0.0274863410741091,214.8,68962.7,-1,0.0274863410741091,-1,68962.7,214.8
"66","DIM",21,"27",5,"VIRT&DATA",2,0.5,6,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.0342978395061728,0.202777777777778,0.579099655151367,14.8,153.7,0.358568578958511,0.220671415328979,0.600000023841858,153.7,14.8
"67","DIM",20,"27",5,"VIRT&DATA",0,0,0,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.0342978395061728,0.202777777777778,0.579099655151367,14.8,153.7,0.358568578958511,0.220671415328979,0.600000023841858,153.7,14.8
"68","DIM",19,"27",5,"VIRT&DATA",2,0.166666666666667,17,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.0342978395061728,0.202777777777778,0.579099655151367,14.8,153.7,0.358568578958511,0.220671415328979,0.600000023841858,153.7,14.8
"69","DIM",18,"27",5,"VIRT&DATA",4,0.222222222222222,32,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.0342978395061728,0.202777777777778,0.579099655151367,14.8,153.7,0.358568578958511,0.220671415328979,0.600000023841858,153.7,14.8
"70","DIM",17,"27",5,"VIRT&DATA",2,0.125,19,0.806495904922485,0.200000002980232,0.152373059805324,1.40482095268956,0.0274863410741091,326.4,34009.3,-1,0.0864107236266136,-0.800000011920929,473,49,0.806495904922485,-0.200000002980232,0.0342978395061728,0.202777777777778,0.579099655151367,14.8,153.7,0.358568578958511,0.220671415328979,0.600000023841858,153.7,14.8
"University","Year","Version","Dictionary","Wo","ScoreTxt","Presentage","Score","PreunpT","PreuneT","PreunvT","Preunm","Scounp","Scounm","Scounv","Scoune","Txtunp","Txtune","Txtunv","Txtunm","Preunp","Preune","Preunv","Preunm.1","Scounp.1","Scounm.1","Scounv.1","Scoune.1","Txtunp.1","Txtune.1","Txtunv.1","Txtunm.1"
"1","LUT",21,"27",5,"ARTIFICIAL_INTELLIGENCE",1,0.0666666666666667,2,0.220671355724335,-0.600000023841858,0.0877785615565686,0.869979691074097,0.0274863410741091,129.6,5706.8,-1,0.0864107236266136,-0.800000011920929,313.3,36.4,0.613354325294495,-0.316227734088898,0.0202222222222222,0.123333333333333,0.433421909809113,5.8,65.2,-0.447213590145111,0.613354325294495,-0.316227734088898,65.2,5.8
"2","LUT",20,"27",5,"ARTIFICIAL_INTELLIGENCE",3,0.25,8,0.220671355724335,-0.600000023841858,0.0877785615565686,0.869979691074097,0.0274863410741091,129.6,5706.8,-1,0.0864107236266136,-0.800000011920929,313.3,36.4,0.613354325294495,-0.316227734088898,0.0202222222222222,0.123333333333333,0.433421909809113,5.8,65.2,-0.447213590145111,0.613354325294495,-0.316227734088898,65.2,5.8
